Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.129403829574585	0	7.6942306	4.2770367	31.0	3.0	7.694230769230769	4.277036782522831	4001	4001
4.747611999511719	1	9.292343	6.2409406	53.0	3.0	9.292343387470998	6.240940484255936	4005	8006
6.394634008407593	2	11.052486	6.810376	48.0	3.0	11.052486187845304	6.810376135033802	4001	12007
7.988445997238159	3	13.424749	8.300593	63.0	4.0	13.424749163879598	8.300593696014282	4014	16021
9.479246854782104	4	16.553719	10.130512	55.0	3.0	16.553719008264462	10.130512304785345	4006	20027
10.941740989685059	5	19.37198	11.282571	85.0	3.0	19.3719806763285	11.2825712045231	4010	24037
12.421595811843872	6	20.875	10.539855	72.0	6.0	20.875	10.539854916775026	4008	28045
13.859392881393433	7	23.72781	10.722834	74.0	8.0	23.727810650887573	10.722833925604721	4010	32055
15.314970016479492	8	26.68421	12.462797	85.0	7.0	26.68421052631579	12.462797825524138	4056	36111
16.861856937408447	9	30.014925	14.659817	111.0	9.0	30.01492537313433	14.659816676699299	4022	40133
18.365893840789795	10	30.1203	12.298321	91.0	7.0	30.1203007518797	12.298320439142655	4006	44139
19.7936909198761	11	31.375	14.587024	82.0	11.0	31.375	14.587023342683729	4016	48155
21.206501007080078	12	30.656488	12.749957	73.0	6.0	30.65648854961832	12.74995643900142	4016	52171
22.630343914031982	13	37.01835	15.222497	110.0	15.0	37.018348623853214	15.222497625889272	4035	56206
24.029781818389893	14	40.50505	13.987278	93.0	9.0	40.505050505050505	13.9872768574279	4010	60216
25.44537901878357	15	37.981133	15.75639	104.0	7.0	37.9811320754717	15.756389019849067	4026	64242
26.951385021209717	16	41.791668	14.823205	96.0	18.0	41.791666666666664	14.823205812359063	4012	68254
28.41617488861084	17	48.97561	19.681597	104.0	10.0	48.97560975609756	19.681596956917367	4016	72270
29.841269969940186	18	55.0137	19.45736	107.0	21.0	55.013698630136986	19.4573598785504	4016	76286
31.235657930374146	19	57.657143	21.836329	112.0	24.0	57.65714285714286	21.836329960010424	4036	80322
32.6547749042511	20	61.907692	24.992752	160.0	23.0	61.90769230769231	24.9927516119393	4024	84346
34.042096853256226	21	69.344826	29.556814	156.0	24.0	69.34482758620689	29.556813628448268	4022	88368
35.456538915634155	22	82.63265	45.77081	293.0	41.0	82.63265306122449	45.77081053513144	4049	92417
36.953096866607666	23	93.65909	43.46103	234.0	44.0	93.6590909090909	43.46102913782655	4121	96538
38.43566083908081	24	123.93939	106.8865	579.0	27.0	123.93939393939394	106.88649867795601	4090	100628
39.859423875808716	25	137.9	69.03494	359.0	43.0	137.9	69.03494284297868	4137	104765
41.270792961120605	26	124.06061	61.861496	299.0	49.0	124.06060606060606	61.86149700543871	4094	108859
42.67027497291565	27	175.52174	103.13515	428.0	55.0	175.52173913043478	103.135145430946	4037	112896
44.0884850025177	28	138.7	100.7972	520.0	46.0	138.7	100.79720564909854	4161	117057
45.48738098144531	29	185.90909	99.154106	429.0	34.0	185.9090909090909	99.15410828645803	4090	121147
47.10627603530884	30	189.78261	86.93373	383.0	63.0	189.7826086956522	86.93373614513084	4365	125512
48.57199788093567	31	158.1923	59.19591	296.0	58.0	158.19230769230768	59.195906323358095	4113	129625
50.01810693740845	32	182.91304	80.97982	348.0	66.0	182.91304347826087	80.97982198670302	4207	133832
51.473718881607056	33	212.75	121.35686	482.0	53.0	212.75	121.35686012747692	4255	138087
52.86460995674133	34	195.80952	79.520355	362.0	98.0	195.8095238095238	79.52035920658727	4112	142199
54.26485586166382	35	215.63158	74.46526	372.0	79.0	215.6315789473684	74.46525896177202	4097	146296
55.703826904296875	36	263.5625	179.45541	737.0	76.0	263.5625	179.45541533692986	4217	150513
57.247722864151	37	236.44444	122.5417	596.0	51.0	236.44444444444446	122.5417036596214	4256	154769
58.78990602493286	38	198.90909	113.34978	556.0	45.0	198.9090909090909	113.34978409207055	4376	159145
60.208528995513916	39	215.0	119.20703	506.0	43.0	215.0	119.20702911101209	4085	163230
61.5981879234314	40	269.4	173.9275	636.0	43.0	269.4	173.927494472074	4041	167271
62.994940996170044	41	313.53845	233.56358	1000.0	41.0	313.53846153846155	233.563569137831	4076	171347
64.44493794441223	42	235.88889	128.17952	601.0	40.0	235.88888888888889	128.17951339555393	4246	175593
65.8781168460846	43	300.85715	158.31607	742.0	95.0	300.85714285714283	158.31607496346268	4212	179805
67.4756178855896	44	294.86667	167.28772	655.0	55.0	294.8666666666667	167.28772286758587	4423	184228
68.85861587524414	45	678.1667	259.94385	1000.0	296.0	678.1666666666666	259.9438507746539	4069	188297
70.3883318901062	46	712.1667	252.62317	1000.0	265.0	712.1666666666666	252.6231822739596	4273	192570
71.83531594276428	47	532.375	177.23074	863.0	240.0	532.375	177.2307376698523	4259	196829
73.25949692726135	48	460.44446	284.59802	1000.0	114.0	460.44444444444446	284.59800542406833	4144	200973
74.8836669921875	49	437.81818	250.8262	1000.0	106.0	437.8181818181818	250.8262050184688	4816	205789
76.40167999267578	50	746.3333	252.95235	1000.0	475.0	746.3333333333334	252.9523450946618	4478	210267
78.03561687469482	51	753.5	289.07367	1000.0	205.0	753.5	289.07366419882203	4521	214788
79.75165390968323	52	812.0	274.31915	1000.0	319.0	812.0	274.31915718739003	4872	219660
81.22059988975525	53	862.4	275.2	1000.0	312.0	862.4	275.2	4312	223972
82.64855885505676	54	690.8333	238.0143	1000.0	362.0	690.8333333333334	238.01429695620294	4145	228117
84.342209815979	55	992.4	15.2	1000.0	962.0	992.4	15.200000000000001	4962	233079
86.04584193229675	56	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	238079
87.78825902938843	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	243079
89.59299993515015	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	248079
91.08404684066772	59	845.4	212.78308	1000.0	460.0	845.4	212.78308203426323	4227	252306
92.77453804016113	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	257306
94.4696569442749	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	262306
95.94121980667114	62	869.8	260.4	1000.0	349.0	869.8	260.40000000000003	4349	266655
97.6428439617157	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	271655
99.80379986763	64	864.8	270.4	1000.0	324.0	864.8	270.40000000000003	4324	275979
102.15183782577515	65	933.6	132.8	1000.0	668.0	933.6	132.8	4668	280647
104.29957985877991	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	285647
106.6394739151001	67	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	290647
108.63950800895691	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	295647
110.28535580635071	69	845.8	308.40002	1000.0	229.0	845.8	308.4	4229	299876
111.82048201560974	70	810.8	378.4	1000.0	54.0	810.8	378.4	4054	303930
113.4131269454956	71	833.8	332.4	1000.0	169.0	833.8	332.40000000000003	4169	308099
114.93614983558655	72	875.4	249.2	1000.0	377.0	875.4	249.2	4377	312476
116.60733103752136	73	440.9091	295.7433	925.0	57.0	440.90909090909093	295.74327151201277	4850	317326
118.10692501068115	74	338.23077	305.53363	826.0	60.0	338.2307692307692	305.5336199167095	4397	321723
119.61479592323303	75	465.44446	294.54376	1000.0	60.0	465.44444444444446	294.54375683649795	4189	325912
121.07205390930176	76	520.875	357.5449	1000.0	58.0	520.875	357.544905396511	4167	330079
122.59799385070801	77	637.0	338.7688	1000.0	105.0	637.0	338.7687791315571	4459	334538
124.22153282165527	78	951.8	96.4	1000.0	759.0	951.8	96.4	4759	339297
125.92509388923645	79	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	344297
127.55794095993042	80	789.3333	302.7274	1000.0	275.0	789.3333333333334	302.72741681071585	4736	349033
129.1894199848175	81	966.0	68.0	1000.0	830.0	966.0	68.0	4830	353863
131.00257396697998	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	358863
132.65612888336182	83	938.4	123.2	1000.0	692.0	938.4	123.2	4692	363555
134.35293889045715	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	368555
136.0636429786682	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	373555
137.76867604255676	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	378555
139.4524049758911	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	383555
141.245787858963	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	388555
143.00375294685364	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	5000	393555
144.61892700195312	90	963.2	73.6	1000.0	816.0	963.2	73.60000000000001	4816	398371
146.27396297454834	91	982.2	35.600002	1000.0	911.0	982.2	35.6	4911	403282
147.8464229106903	92	774.6667	323.25772	1000.0	230.0	774.6666666666666	323.2577231181887	4648	407930
149.2249128818512	93	812.0	376.0	1000.0	60.0	812.0	376.0	4060	411990
150.67636394500732	94	674.5	286.4482	1000.0	196.0	674.5	286.44822103363344	4047	416037
152.30984497070312	95	757.8333	302.4469	1000.0	139.0	757.8333333333334	302.4469191261317	4547	420584
153.83216285705566	96	369.91666	253.57822	1000.0	92.0	369.9166666666667	253.57821223879276	4439	425023
155.2087700366974	97	386.36365	181.37619	755.0	82.0	386.3636363636364	181.3761900417185	4250	429273
156.32743096351624	98	290.42856	256.03534	1000.0	84.0	290.42857142857144	256.03535310737135	4066	433339
157.4665298461914	99	243.17647	137.21484	532.0	87.0	243.1764705882353	137.2148316859445	4134	437473
