Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.36765599251	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.018621812352021525	-0.018621812352021525	1008	1008
3.26684689522	1	-0.4092579	0.08911808	-0.21993847	-0.60605484	21.0	0.0	-0.01948847	-0.01948847	-0.017567257508959173	-0.017567257508959173	1008	2016
3.74939393997	2	-0.42428336	0.08033136	-0.22298506	-0.5916121	21.0	0.0	-0.02020397	-0.02020397	-0.018520226326330727	-0.018520226326330727	1008	3024
4.22670698166	3	-0.41964817	0.08900625	-0.2855287	-0.619429	21.0	0.0	-0.019983247	-0.019983247	-0.018606470687173495	-0.018606470687173495	1008	4032
4.71024107933	4	-0.42408085	0.07630714	-0.25912842	-0.6211157	21.0	0.0	-0.020194326	-0.020194326	-0.018782852267878056	-0.018782852267878056	1008	5040
5.19170498848	5	-0.4155414	0.080890924	-0.17426306	-0.5771192	21.0	0.0	-0.019787686	-0.019787686	-0.01832540670795864	-0.01832540670795864	1008	6048
5.6777920723	6	-0.44194773	0.09582027	-0.236507	-0.66909796	21.0	0.0	-0.02104513	-0.02104513	-0.01959103117696483	-0.01959103117696483	1008	7056
6.15905404091	7	-0.41583943	0.08418714	-0.23086348	-0.59626085	21.0	0.0	-0.019801877	-0.019801877	-0.018246674644320324	-0.018246674644320324	1008	8064
6.64193797112	8	-0.42864728	0.08724163	-0.25457707	-0.586886	21.0	0.0	-0.020411773	-0.020411773	-0.01906860156716699	-0.01906860156716699	1008	9072
7.12043499947	9	-0.41623583	0.09788302	-0.26830214	-0.680593	21.0	0.0	-0.019820755	-0.019820755	-0.018570304040449723	-0.018570304040449723	1008	10080
7.61376404762	10	-0.47814015	0.098642215	-0.28214917	-0.6945253	21.0	0.0	-0.022768578	-0.022768578	-0.021142885817727854	-0.021142885817727854	1008	11088
8.10581207275	11	-0.44884482	0.11786778	-0.15299404	-0.82572174	21.0	0.0	-0.021373563	-0.021373563	-0.02003133635432524	-0.02003133635432524	1008	12096
8.59428095818	12	-0.4404433	0.10416688	-0.22294965	-0.69391423	21.0	0.0	-0.02097349	-0.02097349	-0.019712806950433745	-0.019712806950433745	1008	13104
9.08635306358	13	-0.49352422	0.10282901	-0.26770484	-0.800622	21.0	0.0	-0.023501154	-0.023501154	-0.02204576326828463	-0.02204576326828463	1008	14112
9.60983395576	14	-0.49799967	0.1086835	-0.26487693	-0.87959516	21.0	0.0	-0.02371427	-0.02371427	-0.022215617030234454	-0.022215617030234454	1008	15120
10.1312029362	15	-0.5223689	0.14546503	-0.27020708	-0.9038249	21.0	0.0	-0.024874711	-0.024874711	-0.023327006466651225	-0.023327006466651225	1008	16128
10.6276049614	16	-0.5188597	0.11945628	-0.24238142	-0.9368976	21.0	0.0	-0.024707606	-0.024707606	-0.023405550717774344	-0.023405550717774344	1008	17136
11.1162810326	17	-0.50609577	0.12915157	-0.26221597	-0.7975014	21.0	0.0	-0.0240998	-0.0240998	-0.022792566562131047	-0.022792566562131047	1008	18144
11.6504290104	18	-0.5856421	0.12521426	-0.3529622	-0.9854006	21.0	0.0	-0.027887719	-0.027887719	-0.026467662630156263	-0.026467662630156263	1008	19152
12.1729700565	19	-0.56180596	0.11479402	-0.36585763	-0.88272184	21.0	0.0	-0.026752666	-0.026752666	-0.025434399190507502	-0.025434399190507502	1008	20160
12.6709749699	20	-0.5696985	0.12040729	-0.28235263	-0.7750355	21.0	0.0	-0.0271285	-0.0271285	-0.025781466503407076	-0.025781466503407076	1008	21168
13.1630330086	21	0.016512195	4.247984	29.127739	-0.8811321	21.0	0.0	0.0007863007	0.0007863007	0.0020255363139741567	0.0020255363139741567	1008	22176
13.6579179764	22	-0.3610333	1.4020474	9.204393	-0.9822309	21.0	0.0	-0.01719206	-0.01719206	-0.016010131822114436	-0.016010131822114436	1008	23184
14.1463830471	23	1.3024495	6.926714	39.332855	-0.7642661	21.0	0.0	0.0620214	0.0620214	0.06335733061409611	0.06335733061409611	1008	24192
14.6385419369	24	0.060582716	3.1545222	19.400677	-0.91708297	21.0	0.0	0.002884891	0.002884891	0.004139565155502569	0.004139565155502569	1008	25200
15.1254758835	25	0.45460606	5.038927	29.047142	-0.9382459	21.0	0.0	0.021647906	0.021647906	0.022944259388811367	0.022944259388811367	1008	26208
15.6188850403	26	1.9225081	7.1879544	39.374672	-0.9351612	21.0	0.0	0.09154801	0.09154801	0.09281890368625892	0.09281890368625892	1008	27216
16.1129939556	27	5.644381	16.086641	79.03192	-0.8573263	21.0	0.0	0.26878005	0.26878005	0.2702206769759876	0.2702206769759876	1008	28224
16.6020638943	28	6.031217	17.056644	79.04889	-0.86513245	21.0	0.0	0.28720084	0.28720084	0.2887945029973338	0.2887945029973338	1008	29232
17.0918600559	29	9.370392	18.287766	69.19752	-0.73756075	21.0	0.0	0.44620913	0.44620913	0.44779576129357973	0.44779576129357973	1008	30240
17.5808598995	30	16.640638	21.405628	89.09782	-0.78475916	21.0	0.0	0.7924113	0.7924113	0.7938954756590352	0.7938954756590352	1008	31248
18.0739099979	31	15.609418	18.781878	69.14097	-0.8468435	21.0	0.0	0.7433056	0.7433056	0.7447722795059084	0.7447722795059084	1008	32256
18.5622899532	32	12.246339	18.94505	69.231	-0.8255034	21.0	0.0	0.583159	0.583159	0.5847668936489834	0.5847668936489834	1008	33264
19.0463209152	33	18.080698	19.217422	58.98858	-0.74916214	21.0	0.0	0.8609856	0.8609856	0.8625246223951677	0.8625246223951677	1008	34272
19.5423069	34	15.74472	21.367512	79.124466	-0.8327889	21.0	0.0	0.74974865	0.74974865	0.7510986484759024	0.7510986484759024	1008	35280
20.1178839207	35	21.33477	22.064209	89.102875	-0.9468859	21.0	0.0	1.0159414	1.0159414	1.0171975372360156	1.0171975372360156	1008	36288
20.6515710354	36	24.216087	23.580261	79.1882	-1.0294155	21.0	0.0	1.153147	1.153147	1.1544588808172314	1.1544588808172314	1008	37296
21.1635959148	37	26.282501	23.111435	78.93035	-0.9136602	21.0	0.0	1.2515477	1.2515477	1.2527404455030278	1.2527404455030278	1008	38304
21.657941103	38	25.433706	25.230133	79.1368	-1.0337666	21.0	0.0	1.2111288	1.2111288	1.212299732218426	1.212299732218426	1008	39312
22.2403519154	39	34.95808	24.474426	88.97859	-0.94951403	21.0	0.0	1.6646707	1.6646707	1.6656900859164019	1.6656900859164019	1008	40320
22.7411029339	40	35.981472	26.184212	79.06659	-1.21258	21.0	0.0	1.7134036	1.7134036	1.7143666335142849	1.7143666335142849	1008	41328
23.2601649761	41	45.541367	23.840725	98.66302	-0.84219706	21.0	0.0	2.1686368	2.1686368	2.169553262300027	2.169553262300027	1008	42336
23.7807269096	42	47.39569	25.815676	98.93707	-0.79746395	21.0	0.0	2.2569377	2.2569377	2.257831691602906	2.257831691602906	1008	43344
24.2921049595	43	45.529846	29.356133	108.73208	-1.0279708	21.0	0.0	2.168088	2.168088	2.1689623505719013	2.1689623505719013	1008	44352
24.8100988865	44	60.462418	19.726871	89.05315	9.221952	21.0	0.0	2.8791628	2.8791628	2.879966365343057	2.879966365343057	1008	45360
25.3148629665	45	60.267834	23.144846	108.73254	-0.8956243	21.0	0.0	2.8698967	2.8698967	2.870648241278629	2.870648241278629	1008	46368
25.8281378746	46	61.28538	21.819092	108.786835	9.010364	21.0	0.0	2.9183514	2.9183514	2.919095907701875	2.919095907701875	1008	47376
26.3614850044	47	66.184845	22.204105	108.53731	9.166717	21.0	0.0	3.1516593	3.1516593	3.152362159204577	3.152362159204577	1008	48384
26.8662359715	48	61.854145	31.446562	118.65895	-0.8590629	21.0	0.0	2.9454355	2.9454355	2.94614012525922	2.94614012525922	1008	49392
27.3698658943	49	71.80977	23.217783	108.87948	9.272318	21.0	0.0	3.4195127	3.4195127	3.420204034613672	3.420204034613672	1008	50400
27.8756709099	50	73.48494	22.925722	118.65189	29.11171	21.0	0.0	3.4992828	3.4992828	3.499926423114929	3.499926423114929	1008	51408
28.3847548962	51	78.19221	20.036283	118.66426	29.149918	21.0	0.0	3.7234383	3.7234383	3.724066020398572	3.724066020398572	1008	52416
28.8904218674	52	75.66747	22.716112	118.63048	-0.85375625	21.0	0.0	3.603213	3.603213	3.603821334875852	3.603821334875852	1008	53424
29.4008769989	53	81.254875	23.254	128.4044	-0.9423627	21.0	0.0	3.8692794	3.8692794	3.8698616467376916	3.8698616467376916	1008	54432
29.9074110985	54	85.435974	19.722095	118.79328	29.098114	21.0	0.0	4.06838	4.06838	4.068979848332511	4.068979848332511	1008	55440
30.4854059219	55	83.744995	19.355606	108.70815	39.015038	21.0	0.0	3.9878569	3.9878569	3.988431855441614	3.988431855441614	1008	56448
31.0277929306	56	85.97517	22.184593	118.62989	19.116512	21.0	0.0	4.0940557	4.0940557	4.094632117666272	4.094632117666272	1008	57456
31.5308840275	57	85.97361	21.134966	118.57064	9.332231	21.0	0.0	4.0939817	4.0939817	4.094532143155169	4.094532143155169	1008	58464
32.0397219658	58	91.14334	16.251942	118.42168	58.77929	21.0	0.0	4.3401594	4.3401594	4.340689011477296	4.340689011477296	1008	59472
32.7088780403	59	83.055695	21.235113	118.66477	38.989536	21.0	0.0	3.9550328	3.9550328	3.9555723583890128	3.9555723583890128	1008	60480
33.3222670555	60	85.131004	17.290506	118.32938	38.676357	21.0	0.0	4.0538573	4.0538573	4.054383556162635	4.054383556162635	1008	61488
33.8828408718	61	91.33002	16.425379	118.41695	48.939262	21.0	0.0	4.3490486	4.3490486	4.3495453004316476	4.3495453004316476	1008	62496
34.4078669548	62	88.23014	19.060516	118.66397	28.839233	21.0	0.0	4.2014356	4.2014356	4.2019465032220245	4.2019465032220245	1008	63504
34.9269330502	63	90.28458	20.503508	128.3497	19.278912	21.0	0.0	4.2992654	4.2992654	4.299755210360742	4.299755210360742	1008	64512
35.4398260117	64	93.1849	15.948833	128.30502	58.4765	21.0	0.0	4.437376	4.437376	4.437844463173503	4.437844463173503	1008	65520
35.9393649101	65	92.74408	16.074295	128.49718	68.29796	21.0	0.0	4.416384	4.416384	4.41685534425386	4.41685534425386	1008	66528
36.4495830536	66	92.09934	16.277994	118.44465	48.404892	21.0	0.0	4.3856835	4.3856835	4.386166114482533	4.386166114482533	1008	67536
36.952534914	67	92.87858	20.631418	127.78541	38.726536	21.0	0.0	4.42279	4.42279	4.423251126717091	4.423251126717091	1008	68544
37.4602968693	68	93.75004	15.527346	118.44184	38.8443	21.0	0.0	4.4642878	4.4642878	4.464745447292561	4.464745447292561	1008	69552
37.9692878723	69	95.21615	17.944489	128.3333	48.81271	21.0	0.0	4.5341015	4.5341015	4.53455343327825	4.53455343327825	1008	70560
38.4754860401	70	91.19729	15.56451	118.495285	48.601856	21.0	0.0	4.342728	4.342728	4.34318981223705	4.34318981223705	1008	71568
38.9734680653	71	95.56217	19.107965	138.08118	38.49211	21.0	0.0	4.5505795	4.5505795	4.551020832603754	4.551020832603754	1008	72576
39.4840788841	72	95.54836	17.905073	138.20364	48.505104	21.0	0.0	4.549922	4.549922	4.550352834823043	4.550352834823043	1008	73584
39.9923429489	73	96.552345	17.973438	128.17839	48.752205	21.0	0.0	4.5977306	4.5977306	4.598146552482362	4.598146552482362	1008	74592
40.4946038723	74	95.568	14.313623	118.566284	68.438805	21.0	0.0	4.550857	4.550857	4.551273492824826	4.551273492824826	1008	75600
41.0801260471	75	94.08805	16.953196	118.464035	58.57445	21.0	0.0	4.4803834	4.4803834	4.4808042432244255	4.4808042432244255	1008	76608
41.5947630405	76	98.417885	17.652367	128.1686	58.715145	21.0	0.0	4.6865654	4.6865654	4.686969107254619	4.686969107254619	1008	77616
42.0920410156	77	97.81991	16.8616	128.24371	28.892845	21.0	0.0	4.6580906	4.6580906	4.658492242532421	4.658492242532421	1008	78624
42.5953729153	78	95.310524	15.374631	128.09398	68.46019	21.0	0.0	4.538596	4.538596	4.539013539805235	4.539013539805235	1008	79632
43.1691908836	79	95.590675	15.712032	128.29729	48.492287	21.0	0.0	4.551937	4.551937	4.5523363319240735	4.5523363319240735	1008	80640
43.6666328907	80	95.573524	14.012793	118.17906	58.671352	21.0	0.0	4.5511203	4.5511203	4.5515206889816335	4.5515206889816335	1008	81648
44.1629920006	81	98.87487	19.473852	137.52715	38.699074	21.0	0.0	4.7083263	4.7083263	4.7087228091072975	4.7087228091072975	1008	82656
44.6561369896	82	96.78025	18.141388	127.677284	19.01455	21.0	0.0	4.6085835	4.6085835	4.608989645807532	4.608989645807532	1008	83664
45.1528799534	83	91.2118	20.567064	127.916245	9.037588	21.0	0.0	4.343419	4.343419	4.3438285468484255	4.3438285468484255	1008	84672
45.6550951004	84	95.555786	16.939474	128.21313	48.67141	21.0	0.0	4.5502753	4.5502753	4.5506626977225375	4.5506626977225375	1008	85680
46.1470160484	85	90.20487	18.5087	118.5133	19.07325	21.0	0.0	4.29547	4.29547	4.2958788657521385	4.2958788657521385	1008	86688
46.6511909962	86	94.91116	17.603554	118.51959	48.641804	21.0	0.0	4.519579	4.519579	4.519958885279836	4.519958885279836	1008	87696
47.155725956	87	95.74088	15.743207	127.76146	58.763573	21.0	0.0	4.5590897	4.5590897	4.559468067119123	4.559468067119123	1008	88704
47.6586608887	88	95.58549	15.443486	128.03151	58.643085	21.0	0.0	4.55169	4.55169	4.55207019818443	4.55207019818443	1008	89712
48.1617190838	89	97.62801	15.111745	128.22858	58.682663	21.0	0.0	4.648953	4.648953	4.6493167817465935	4.6493167817465935	1008	90720
