Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.027930021286011	0	20.685951	10.776492	74.0	9.0	20.68595041322314	10.776491906725628	5006	5006
6.376970052719116	1	25.401014	12.979742	70.0	8.0	25.401015228426395	12.979742083457111	5004	10010
8.185577154159546	2	25.607143	13.89148	86.0	10.0	25.607142857142858	13.891479917046789	5019	15029
9.740203142166138	3	28.322035	16.01176	101.0	9.0	28.322033898305083	16.011761931687687	5013	20042
11.246828079223633	4	31.610064	16.568863	123.0	10.0	31.61006289308176	16.56886219194508	5026	25068
12.750437021255493	5	33.7973	18.049467	95.0	9.0	33.7972972972973	18.049466361603084	5002	30070
14.295334100723267	6	35.992805	16.608265	95.0	9.0	35.992805755395686	16.608265430710855	5003	35073
15.90569019317627	7	40.44355	20.546684	104.0	12.0	40.443548387096776	20.54668265326815	5015	40088
17.47945499420166	8	41.057377	16.755865	101.0	11.0	41.057377049180324	16.755864733167147	5009	45097
19.295709133148193	9	50.3	27.444305	134.0	14.0	50.3	27.44430724212218	5030	50127
22.890421152114868	10	46.648148	21.671074	116.0	11.0	46.648148148148145	21.671074258873457	5038	55165
24.201613187789917	11	48.221153	21.65106	156.0	19.0	48.22115384615385	21.651059989493334	5015	60180
25.506996154785156	12	45.636364	18.716898	119.0	12.0	45.63636363636363	18.71689915690061	5020	65200
26.808336973190308	13	50.46	19.802736	115.0	15.0	50.46	19.80273718454093	5046	70246
28.08380103111267	14	51.57732	22.572145	160.0	17.0	51.577319587628864	22.572145525849592	5003	75249
29.519657135009766	15	50.67677	20.338463	139.0	21.0	50.676767676767675	20.338463477430974	5017	80266
30.8297221660614	16	54.39785	20.760872	155.0	22.0	54.39784946236559	20.760870858806673	5059	85325
32.10511517524719	17	63.898735	24.68259	139.0	22.0	63.89873417721519	24.682590049714186	5048	90373
33.48151898384094	18	60.129414	25.258097	162.0	23.0	60.129411764705885	25.258097471687638	5111	95484
34.881795167922974	19	62.22222	25.374722	165.0	26.0	62.22222222222222	25.374722524785888	5040	100524
41.49679899215698	20	61.5	29.909723	181.0	24.0	61.5	29.90972188795199	5043	105567
42.79228901863098	21	60.142857	29.762611	171.0	18.0	60.142857142857146	29.76260951546534	5052	110619
44.080897092819214	22	67.28	27.404408	149.0	18.0	67.28	27.4044084044885	5046	115665
45.33260703086853	23	65.0	31.006912	200.0	26.0	65.0	31.006911671892954	5005	120670
46.581393003463745	24	71.78571	28.436342	179.0	29.0	71.78571428571429	28.436341364600363	5025	125695
47.897847175598145	25	70.66197	32.10412	189.0	33.0	70.66197183098592	32.10411919600535	5017	130712
49.31123399734497	26	73.97059	30.067066	182.0	31.0	73.97058823529412	30.067067477770472	5030	135742
50.66027116775513	27	70.43662	28.238785	190.0	26.0	70.43661971830986	28.238786828251712	5001	140743
