Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.666632890701294	0	20.632652	10.027907	64.0	9.0	20.632653061224488	10.027907746763162	1011	1011
1.0568020343780518	1	27.805555	16.155184	73.0	10.0	27.805555555555557	16.155183970967414	1001	2012
1.4313380718231201	2	28.222221	17.196754	100.0	10.0	28.22222222222222	17.19675536436244	1016	3028
1.8060779571533203	3	37.814816	27.304913	106.0	9.0	37.81481481481482	27.304913459664743	1021	4049
2.1433990001678467	4	36.714287	24.286762	127.0	13.0	36.714285714285715	24.286764683166634	1028	5077
2.479656934738159	5	36.607143	24.743452	120.0	10.0	36.607142857142854	24.74345409210612	1025	6102
2.840864896774292	6	37.11111	18.45582	84.0	12.0	37.111111111111114	18.455819785385238	1002	7104
3.4181149005889893	7	39.76923	23.195337	141.0	19.0	39.76923076923077	23.195337217618828	1034	8138
3.824007987976074	8	48.52381	17.086946	97.0	20.0	48.523809523809526	17.086945859949974	1019	9157
4.222214937210083	9	54.05	27.720884	123.0	22.0	54.05	27.72088562798815	1081	10238
4.575340032577515	10	48.57143	18.535864	93.0	26.0	48.57142857142857	18.535863381362006	1020	11258
4.921386957168579	11	48.714287	32.660072	170.0	18.0	48.714285714285715	32.66007152638897	1023	12281
5.271755933761597	12	47.136364	19.480282	89.0	17.0	47.13636363636363	19.480282466090618	1037	13318
5.593426942825317	13	67.53333	34.846073	149.0	27.0	67.53333333333333	34.846074224923655	1013	14331
5.921654939651489	14	64.8125	31.78486	129.0	20.0	64.8125	31.78486029149727	1037	15368
6.2405970096588135	15	59.47059	28.952532	114.0	21.0	59.470588235294116	28.952532444470155	1011	16379
6.555970907211304	16	56.11111	23.108173	117.0	29.0	56.111111111111114	23.10817289014836	1010	17389
6.8917460441589355	17	50.0	17.446516	103.0	25.0	50.0	17.446516912580357	1050	18439
7.213793992996216	18	63.6875	27.782005	140.0	23.0	63.6875	27.782005754624702	1019	19458
7.551955938339233	19	51.42857	19.433823	107.0	27.0	51.42857142857143	19.433822819706755	1080	20538
7.884600877761841	20	58.11111	14.813241	88.0	35.0	58.111111111111114	14.81324065710917	1046	21584
8.211047887802124	21	56.72222	31.425053	162.0	18.0	56.72222222222222	31.425052913516055	1021	22605
8.557957887649536	22	74.78571	26.997828	129.0	39.0	74.78571428571429	26.997826821083667	1047	23652
8.958539962768555	23	68.8	25.946611	117.0	32.0	68.8	25.946611853316547	1032	24684
9.346468925476074	24	67.375	21.06797	107.0	33.0	67.375	21.06797035786789	1078	25762
9.780153036117554	25	71.71429	23.32818	107.0	33.0	71.71428571428571	23.328182133047854	1004	26766
10.218903064727783	26	67.86667	12.653678	86.0	42.0	67.86666666666666	12.653677550639403	1018	27784
10.618649005889893	27	70.0	22.955029	119.0	38.0	70.0	22.95502849776783	1050	28834
11.058712005615234	28	63.8125	34.55832	182.0	28.0	63.8125	34.55831801100858	1021	29855
11.469990968704224	29	77.73333	48.410007	200.0	34.0	77.73333333333333	48.410008147994446	1166	31021
11.874130010604858	30	84.666664	35.22862	152.0	38.0	84.66666666666667	35.22861841678659	1016	32037
12.29062294960022	31	86.583336	33.6711	158.0	43.0	86.58333333333333	33.6711011930937	1039	33076
12.689867973327637	32	72.28571	28.681574	158.0	36.0	72.28571428571429	28.68157340630434	1012	34088
13.050380945205688	33	88.083336	37.144894	179.0	54.0	88.08333333333333	37.14489272505112	1057	35145
13.420625925064087	34	94.72727	35.476215	160.0	33.0	94.72727272727273	35.476217152778204	1042	36187
14.097687005996704	35	67.125	25.411304	108.0	22.0	67.125	25.41130407909047	1074	37261
14.583215951919556	36	85.23077	30.354708	125.0	35.0	85.23076923076923	30.354707773649682	1108	38369
14.979909896850586	37	104.0	48.88967	200.0	53.0	104.0	48.88967171090434	1040	39409
15.335927963256836	38	95.0	19.55877	138.0	54.0	95.0	19.558769249251206	1045	40454
15.682703971862793	39	85.333336	35.719585	173.0	43.0	85.33333333333333	35.71958690815011	1024	41478
16.079766035079956	40	125.125	31.679794	174.0	78.0	125.125	31.679794427994636	1001	42479
16.494900941848755	41	107.2	25.35271	148.0	53.0	107.2	25.352711886502398	1072	43551
16.91600799560547	42	125.111115	55.438545	200.0	43.0	125.11111111111111	55.438543440150305	1126	44677
17.32257890701294	43	138.625	41.493786	200.0	86.0	138.625	41.49378718555345	1109	45786
17.673813104629517	44	145.14285	38.29371	200.0	106.0	145.14285714285714	38.293709186566225	1016	46802
18.08343005180359	45	151.57143	36.177567	200.0	101.0	151.57142857142858	36.177566619807536	1061	47863
18.45853304862976	46	154.0	51.746635	200.0	74.0	154.0	51.74663550139551	1078	48941
18.9029700756073	47	175.5	37.00338	200.0	104.0	175.5	37.003378224156776	1053	49994
19.359586000442505	48	165.57143	37.777	200.0	93.0	165.57142857142858	37.77700412706554	1159	51153
19.733572959899902	49	176.0	30.50683	200.0	114.0	176.0	30.506829836393468	1056	52209
20.089086055755615	50	169.33333	25.296026	200.0	137.0	169.33333333333334	25.29602515987223	1016	53225
20.553016901016235	51	170.33333	35.415	200.0	107.0	170.33333333333334	35.41499996078247	1022	54247
21.07619595527649	52	188.33333	26.087461	200.0	130.0	188.33333333333334	26.087459737497547	1130	55377
21.565025091171265	53	173.83333	37.195057	200.0	115.0	173.83333333333334	37.195056421817974	1043	56420
22.198872089385986	54	171.66667	43.14575	200.0	79.0	171.66666666666666	43.14574782705192	1030	57450
22.629416942596436	55	185.16667	21.682686	200.0	146.0	185.16666666666666	21.68268638542948	1111	58561
