Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.7283802032470703	0	25.829897	15.37527	128.0	9.0	25.829896907216494	15.375269102990421	5011	5011
3.171232223510742	1	29.20349	18.239983	100.0	9.0	29.203488372093023	18.23998258155545	5023	10034
4.568550109863281	2	31.677216	17.718714	94.0	10.0	31.67721518987342	17.71871248120664	5005	15039
6.017563104629517	3	33.426666	16.34884	83.0	11.0	33.42666666666667	16.34884161713674	5014	20053
7.452189207077026	4	39.302326	21.800222	116.0	11.0	39.30232558139535	21.80022212075262	5070	25123
8.841134071350098	5	41.691666	20.594416	101.0	11.0	41.69166666666667	20.594415033099523	5003	30126
10.40723204612732	6	43.33621	19.314075	98.0	13.0	43.33620689655172	19.314075609431818	5027	35153
11.908505201339722	7	50.88889	29.457	193.0	16.0	50.888888888888886	29.45700132478288	5038	40191
13.434967994689941	8	50.626263	23.028128	122.0	16.0	50.62626262626262	23.028127666178495	5012	45203
14.882400035858154	9	52.583332	23.218018	148.0	17.0	52.583333333333336	23.21801862538853	5048	50251
16.356677055358887	10	59.104652	30.855639	189.0	13.0	59.104651162790695	30.855638763165537	5083	55334
17.770552158355713	11	56.41573	24.455788	155.0	20.0	56.41573033707865	24.455788583750977	5021	60355
19.175729990005493	12	54.358696	23.309628	138.0	20.0	54.358695652173914	23.309627382981898	5001	65356
20.678129196166992	13	63.341774	26.878012	138.0	19.0	63.34177215189873	26.878011377214182	5004	70360
22.068392992019653	14	63.658226	30.219822	200.0	21.0	63.65822784810127	30.219821676772575	5029	75389
23.474346160888672	15	64.38461	30.117815	200.0	23.0	64.38461538461539	30.117815993804832	5022	80411
24.881664037704468	16	65.07792	33.6756	200.0	17.0	65.07792207792208	33.675597636890124	5011	85422
26.31118416786194	17	64.628204	26.574091	200.0	14.0	64.62820512820512	26.574090415173572	5041	90463
27.77734112739563	18	63.92405	24.805456	130.0	21.0	63.924050632911396	24.805456806715767	5050	95513
29.20582413673401	19	74.07353	34.922733	193.0	23.0	74.07352941176471	34.92273664250951	5037	100550
30.70113205909729	20	75.283585	33.17606	198.0	19.0	75.28358208955224	33.17605950805592	5044	105594
32.17953300476074	21	83.04918	39.39228	200.0	32.0	83.04918032786885	39.39227944224612	5066	110660
33.60487413406372	22	80.69355	36.08529	200.0	28.0	80.69354838709677	36.08528817804868	5003	115663
35.05166220664978	23	76.51515	29.661343	159.0	29.0	76.51515151515152	29.66134226526243	5050	120713
36.492698192596436	24	76.65151	27.364815	163.0	32.0	76.65151515151516	27.364815069079526	5059	125772
37.94990301132202	25	94.77358	38.302982	200.0	34.0	94.77358490566037	38.30298353295484	5023	130795
39.332343101501465	26	91.07273	41.042267	200.0	35.0	91.07272727272728	41.0422640459384	5009	135804
40.75141501426697	27	100.6	45.22389	200.0	38.0	100.6	45.223887493226414	5030	140834
42.20345401763916	28	114.15909	40.39011	200.0	34.0	114.1590909090909	40.39011084063782	5023	145857
43.63952112197876	29	117.93023	50.081047	200.0	36.0	117.93023255813954	50.08104842726262	5071	150928
45.07195711135864	30	121.7619	40.3873	200.0	50.0	121.76190476190476	40.3872973451811	5114	156042
46.48299217224121	31	137.02702	46.48655	200.0	40.0	137.02702702702703	46.48654933999522	5070	161112
47.96542000770569	32	151.79411	52.604397	200.0	26.0	151.7941176470588	52.60439447744932	5161	166273
49.366183042526245	33	144.85715	48.451534	200.0	31.0	144.85714285714286	48.45153269410745	5070	171343
50.7993950843811	34	155.18182	47.33149	200.0	60.0	155.1818181818182	47.33149028344439	5121	176464
52.2875862121582	35	162.25807	40.062023	200.0	83.0	162.25806451612902	40.06202267447353	5030	181494
53.69948720932007	36	151.93939	37.14667	200.0	79.0	151.93939393939394	37.146670305482374	5014	186508
55.10696220397949	37	147.35294	40.591858	200.0	39.0	147.35294117647058	40.59185832082237	5010	191518
56.53559899330139	38	150.35294	44.644268	200.0	37.0	150.35294117647058	44.64426868752135	5112	196630
58.01989006996155	39	160.3125	38.66154	200.0	65.0	160.3125	38.6615421801821	5130	201760
59.41763710975647	40	162.64516	44.680622	200.0	36.0	162.6451612903226	44.680621755497725	5042	206802
60.876843214035034	41	171.83333	41.03014	200.0	32.0	171.83333333333334	41.030137974691506	5155	211957
62.39150905609131	42	170.76666	34.823063	200.0	86.0	170.76666666666668	34.823060686211306	5123	217080
63.842597007751465	43	178.41379	28.998833	200.0	116.0	178.41379310344828	28.998831416858863	5174	222254
65.24399399757385	44	179.42857	32.86708	200.0	96.0	179.42857142857142	32.86707924290176	5024	227278
66.67834520339966	45	172.2	41.85642	200.0	50.0	172.2	41.85642125170283	5166	232444
68.16369605064392	46	177.65517	30.065762	200.0	115.0	177.6551724137931	30.065762246333154	5152	237596
69.56684112548828	47	192.5	20.294466	200.0	129.0	192.5	20.294466847280926	5005	242601
71.0241391658783	48	189.77777	25.63755	200.0	89.0	189.77777777777777	25.637549621937037	5124	247725
72.57674407958984	49	185.60715	27.477705	200.0	76.0	185.60714285714286	27.477704319936873	5197	252922
74.00812315940857	50	189.40741	21.655996	200.0	129.0	189.40740740740742	21.655996106218197	5114	258036
75.46281719207764	51	191.11111	19.907812	200.0	133.0	191.11111111111111	19.907812226719464	5160	263196
76.90686917304993	52	184.85715	31.57046	200.0	85.0	184.85714285714286	31.57045893792202	5176	268372
78.37501120567322	53	188.25926	23.354898	200.0	115.0	188.25925925925927	23.35489891125643	5083	273455
79.80331110954285	54	189.0	31.327423	200.0	55.0	189.0	31.327422610349025	5103	278558
