Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
38.1063499451	79	113.01748	11.384352	137.56203	88.139755	21.0	0.0	5.3817844	5.3817844	5.3817844	5.3817844	1008	80640
38.5575089455	80	109.741455	15.845296	137.77892	68.40416	21.0	0.0	5.2257833	5.2257833	5.2257833	5.2257833	1008	81648
39.0925228596	81	110.96987	13.655157	137.69666	78.48969	21.0	0.0	5.2842793	5.2842793	5.2842793	5.2842793	1008	82656
39.5505340099	82	113.01929	14.160983	137.50229	78.38398	21.0	0.0	5.3818707	5.3818707	5.3818707	5.3818707	1008	83664
39.9946238995	83	113.53956	12.19443	137.5664	78.19235	21.0	0.0	5.406646	5.406646	5.406646	5.406646	1008	84672
40.4413759708	84	112.071236	13.548425	137.33685	68.22214	21.0	0.0	5.3367257	5.3367257	5.3367257	5.3367257	1008	85680
40.9607448578	85	112.52541	11.745349	127.74891	78.36207	21.0	0.0	5.358353	5.358353	5.358353	5.358353	1008	86688
41.4596209526	86	113.157776	14.547057	147.6092	68.34419	21.0	0.0	5.3884654	5.3884654	5.3884654	5.3884654	1008	87696
41.9649429321	87	111.24231	14.746639	137.40599	68.110725	21.0	0.0	5.297253	5.297253	5.297253	5.297253	1008	88704
42.4251799583	88	111.084145	15.570053	137.59566	77.8116	21.0	0.0	5.2897215	5.2897215	5.2897215	5.2897215	1008	89712
42.8891999722	89	111.25217	13.279692	137.1922	58.78427	21.0	0.0	5.2977223	5.2977223	5.2977223	5.2977223	1008	90720
43.3434798717	90	114.701965	13.076282	137.66861	78.05419	21.0	0.0	5.4619985	5.4619985	5.4619985	5.4619985	1008	91728
43.8092639446	91	113.035706	11.362036	127.66378	87.733	21.0	0.0	5.3826528	5.3826528	5.3826528	5.3826528	1008	92736
44.2664439678	92	119.396935	11.822486	147.1346	88.09602	21.0	0.0	5.6855683	5.6855683	5.6855683	5.6855683	1008	93744
44.7318089008	93	118.33036	11.323097	137.41855	88.40257	21.0	0.0	5.634779	5.634779	5.634779	5.634779	1008	94752
45.1979129314	94	117.35651	14.1161995	137.49422	68.26674	21.0	0.0	5.5884047	5.5884047	5.5884047	5.5884047	1008	95760
45.6546149254	95	119.745995	10.101703	147.04301	97.50165	21.0	0.0	5.70219	5.70219	5.70219	5.70219	1008	96768
46.105825901	96	118.124916	11.133164	137.58745	97.562744	21.0	0.0	5.624996	5.624996	5.624996	5.624996	1008	97776
46.5615930557	97	119.60398	10.872034	137.77716	87.57037	21.0	0.0	5.695428	5.695428	5.695428	5.695428	1008	98784
47.0072669983	98	114.623146	13.172404	137.28662	68.065544	21.0	0.0	5.4582453	5.4582453	5.4582453	5.4582453	1008	99792
47.3739218712	99	118.12467	9.746427	137.23206	97.708565	21.0	0.0	5.6249843	5.6249843	5.6249843	5.6249843	1008	100800
